month,sahm,unemployment_rate,unemployment_rise_12m,payroll_3m_average_k,claims_ratio,claims_elevated,claims_severe,labor_state,activity_available_count,activity_contracting_count,cfnai_ma3,activity_state,baa_spread,baa_20d_change,hy_oas,hy_20d_change,nfci,stlfsi,cre_delinquency,credit_primary_elevated,credit_primary_severe,cre_delinquency_elevated_flag,cre_delinquency_severe_flag,cre_corroborates_credit,credit_state,permits_yoy,housing_starts_yoy,curve_spread,forward_state,real_yield_20d_change,breakeven_20d_change,oil_3m_change,shock_state,overall_state
1995-03-31,0.03,5.4,0.0,244.66666666666666,0.05340557275541791,False,False,NORMAL,3,1,-0.07,NORMAL,1.49,0.030000000000000027,,,-0.639,-0.4479,4.32,False,False,True,False,False,NORMAL,-0.08643815201192251,-0.20140664961636834,1.32,SEVERE,,,0.07934721440630277,NORMAL,GREEN
1995-04-30,0.07,5.8,0.39999999999999947,187.0,0.09597523219814241,False,False,NORMAL,3,2,-0.29,ELEVATED,1.51,0.030000000000000027,,,-0.672,-0.4229,4.07,False,False,True,False,False,NORMAL,-0.09554597701149425,-0.13515358361774743,1.2,ELEVATED,,,0.10173160173160167,NORMAL,YELLOW
1995-05-31,0.17,5.6,0.1999999999999993,117.33333333333333,0.14628482972136214,False,False,NORMAL,3,1,-0.2,NORMAL,1.66,0.16999999999999993,,,-0.711,-0.3163,4.07,False,False,True,False,False,NORMAL,-0.08954154727793695,-0.13892529488859762,0.49,ELEVATED,,,0.009719222462202914,NORMAL,GREEN
1995-06-30,0.2,5.6,0.1999999999999993,127.66666666666667,0.13390092879256965,False,False,NORMAL,3,0,-0.1,NORMAL,1.74,0.030000000000000027,,,-0.672,-0.2641,4.07,False,False,True,False,False,NORMAL,-0.03831982313927784,-0.09084457061745921,0.61,NORMAL,,,-0.09384775808133472,NORMAL,GREEN
1995-07-31,0.17,5.7,0.2999999999999998,105.33333333333333,0.16253869969040258,False,False,NORMAL,3,0,-0.11,NORMAL,1.72,-0.020000000000000018,,,-0.68,-0.2788,3.82,False,False,True,False,False,NORMAL,0.014232209737827795,0.015288394718554477,0.85,NORMAL,,,-0.13457760314341838,NORMAL,GREEN
1995-08-31,0.13,5.7,0.2999999999999998,200.0,0.10294117647058831,False,False,NORMAL,3,0,0.13,NORMAL,1.73,0.050000000000000044,,,-0.711,-0.2121,3.82,False,False,True,False,False,NORMAL,0.006535947712418277,-0.02344827586206899,0.83,NORMAL,,,-0.04331550802139028,NORMAL,GREEN
1995-09-30,0.13,5.6,0.1999999999999993,194.0,0.1261609907120742,False,False,NORMAL,3,0,0.1,NORMAL,1.71,-0.020000000000000018,,,-0.697,-0.4008,3.82,False,False,True,False,False,NORMAL,0.006373937677053743,-0.07123473541383984,0.77,NORMAL,,,0.009205983889528202,NORMAL,GREEN
1995-10-31,0.07,5.5,0.09999999999999964,214.66666666666666,0.15015479876160986,False,False,NORMAL,3,0,0.2,NORMAL,1.7,0.0,,,-0.714,-0.1336,3.4,False,False,True,False,False,NORMAL,0.0021474588403722628,-0.055862068965517264,0.55,NORMAL,,,0.002837684449489286,NORMAL,GREEN
1995-11-30,0.07,5.6,0.1999999999999993,173.0,0.16718266253869962,True,False,ELEVATED,3,0,-0.04,NORMAL,1.81,0.08000000000000007,,,-0.752,-0.4563,3.4,False,False,True,False,False,NORMAL,0.0671641791044777,-0.039046988749172784,0.28,NORMAL,,,0.02124091671324746,NORMAL,GREEN
1995-12-31,0.07,5.6,0.1999999999999993,150.66666666666666,0.11606456571867785,False,False,NORMAL,3,0,-0.06,NORMAL,1.8,-0.010000000000000009,,,-0.744,-0.0521,3.4,False,False,True,False,False,NORMAL,0.03295128939828085,-0.016494845360824795,0.48,NORMAL,,,0.11402508551881407,NORMAL,GREEN
1996-01-31,0.17,5.6,0.1999999999999993,97.0,0.1333333333333333,False,False,NORMAL,3,0,-0.26,NORMAL,1.82,0.040000000000000036,,,-0.793,-0.3878,3.32,False,False,True,False,False,NORMAL,0.0819032761310452,0.04264392324093813,0.55,NORMAL,,,-0.0011318619128467544,NORMAL,GREEN
1996-02-29,0.13,5.5,0.09999999999999964,191.0,0.11201179071481215,False,False,NORMAL,3,0,-0.02,NORMAL,1.78,-0.040000000000000036,,,-0.82,-0.4473,3.32,False,False,True,False,False,NORMAL,0.13237639553429026,0.13297872340425543,1.11,NORMAL,,,0.07224958949096871,NORMAL,GREEN
1996-03-31,0.1,5.5,0.0,222.33333333333334,0.15254237288135597,False,False,NORMAL,3,1,-0.09,NORMAL,1.78,-0.040000000000000036,,,-0.719,-0.0992,3.32,False,False,True,False,False,NORMAL,0.17210440456769982,0.14011208967173738,1.21,NORMAL,,,0.09672466734902763,NORMAL,GREEN
1996-04-30,-0.03,5.6,0.09999999999999964,280.3333333333333,0.014114326040931546,False,False,NORMAL,3,0,0.34,NORMAL,1.61,-0.19999999999999996,,,-0.685,-0.1948,3.18,False,False,True,False,False,NORMAL,0.1620333598093726,0.1965272296764009,1.52,NORMAL,,,0.18696883852691215,NORMAL,GREEN
